,Value
2019-08-14,2538164.5140430504
2019-08-16,2536144.1219999543
2019-08-19,2547251.5435899217
2019-08-20,2552771.8514673566
2019-08-21,2562401.7730744937
2019-08-22,2578232.9380091364
2019-08-23,2586005.4180814186
2019-08-26,2591529.040206876
2019-08-27,2597696.2490828224
2019-08-28,2613113.288754484
2019-08-29,2618690.91783476
2019-08-30,2614121.8775710305
2019-09-03,2636836.039743925
2019-09-04,2657466.715251802
2019-09-05,2672685.9332530685
2019-09-06,2677208.4219930163
2019-09-09,2683332.915961559
2019-09-11,2683519.4553741775
2019-09-12,2693711.4864174873
2019-09-13,2703078.5316073378
2019-09-16,2706107.2055076836
2019-09-17,2726153.8278822983
2019-09-18,2737850.113287267
2019-09-19,2739239.5418166392
2019-09-20,2778572.8628829126
2019-09-23,2855694.3418183434
2019-09-24,2846112.2798183854
2019-09-25,2810635.509700779
2019-09-26,2854386.2313953512
2019-09-27,2826248.765354383
2019-09-30,2807414.0119850296
2019-10-01,2791823.603350496
2019-10-03,2802084.2897198237
2019-10-04,2760963.552926125
2019-10-07,2774402.5348117063
2019-10-09,2792946.098781809
2019-10-10,2784997.9579724222
2019-10-11,2811440.9075367437
2019-10-14,2846563.429151618
2019-10-15,2887578.3702986445
2019-10-16,2908942.8106161808
2019-10-17,2936987.001756603
2019-10-18,2980182.5108679007
2019-10-22,2999847.735292986
2019-10-23,2998578.003230501
2019-10-24,3006020.020062841
2019-10-25,3013899.606057912
2019-10-29,3071408.277005464
2019-10-30,3075059.169864185
2019-10-31,3085275.242323921
2019-11-01,3075857.4656859892
2019-11-04,3074191.104464779
2019-11-05,3057987.958197911
2019-11-06,3061762.241818336
2019-11-07,3061832.1628173473
2019-11-08,3030137.379230485
2019-11-11,3042605.5222377903
2019-11-13,3008695.830071308
2019-11-14,3016558.2735063503
2019-11-15,3030571.844030113
2019-11-18,3049266.014670149
2019-11-19,3059486.218004205
2019-11-20,3091910.4784864043
2019-11-21,3057933.17205674
2019-11-22,3055299.789789891
2019-11-25,3097219.750217122
2019-11-26,3069039.145151014
2019-11-27,3088973.5629149056
2019-11-28,3110918.833878819
2019-11-29,3092017.107318562
2019-12-02,3083440.951817096
2019-12-03,3061482.543846841
2019-12-04,3076360.0844429405
2019-12-05,3034888.9991781674
2019-12-06,3016143.244718777
2019-12-09,3019071.1495869546
2019-12-10,2999041.827435415
2019-12-11,3005126.8910496775
2019-12-12,3027030.805433069
2019-12-13,3048510.4927257593
2019-12-16,3023273.059810388
2019-12-17,3060616.4600014295
2019-12-18,3064864.2035278995
2019-12-19,3084904.866149876
2019-12-20,3122836.306806211
2019-12-23,3108561.170085951
2019-12-24,3101632.4825202557
2019-12-26,3086659.1599425953
2019-12-27,3117876.919496695
2019-12-30,3125687.8846276645
2019-12-31,3114917.7761418507
2020-01-01,3108505.4822607893
2020-01-02,3152498.435064326
2020-01-03,3132594.9696706743
2020-01-06,3060751.7606321983
2020-01-07,3076384.45584559
2020-01-08,3075145.132910557
2020-01-09,3138830.9182830383
2020-01-10,3150754.4493985954
2020-01-13,3177143.987731025
2020-01-14,3188362.256042554
2020-01-15,3197245.053147317
2020-01-16,3200608.9385466133
2020-01-17,3230555.8752010623
2020-01-20,3210003.1546693672
2020-01-21,3183806.4477332374
2020-01-22,3164833.273628146
2020-01-23,3201192.083349769
2020-01-24,3214268.436452569
2020-01-27,3183233.336486613
2020-01-28,3132976.236591923
2020-01-29,3136460.689651327
2020-01-30,3113391.4264123975
2020-01-31,3126957.635610027
2020-02-03,3155504.176448135
2020-02-04,3158929.6304928027
2020-02-05,3173454.9836877245
2020-02-06,3187431.6133253984
2020-02-07,3184789.0926469034
2020-02-10,3152166.574935103
2020-02-11,3166846.5088589652
2020-02-12,3192478.105633612
2020-02-13,3194276.7871871116
2020-02-14,3203858.5452619633
2020-02-17,3189706.97136616
2020-02-18,3202641.702589722
2020-02-19,3216748.8225080413
2020-02-20,3223062.062967779
2020-02-24,3138552.51413481
2020-02-25,3138121.891456982
2020-02-26,3136615.263801712
2020-02-27,3141418.928213836
2020-02-28,3158526.0330055812
2020-03-02,3174983.635391844
2020-03-03,3186228.0822715815
2020-03-04,3221188.600971651
2020-03-05,3229148.4216412557
2020-03-06,3244009.0479784114
2020-03-09,3261175.423004876
2020-03-11,3318686.359461972
2020-03-12,3340805.6672279593
2020-03-13,3399368.8261104254
2020-03-16,3414713.8655483127
2020-03-17,3444238.018065281
2020-03-18,3474802.362906007
2020-03-19,3525332.1014063237
2020-03-20,3578563.519889597
2020-03-23,3625400.9192977953
2020-03-24,3668579.7700655786
2020-03-25,3687942.3884787513
2020-03-26,3704089.395736049
2020-03-27,3731839.0329360976
2020-03-30,3773972.319604487
2020-03-31,3822730.049515956
2020-04-01,3832176.871053647
2020-04-03,3894689.6492264187
2020-04-07,3959454.7292161323
2020-04-08,3991651.4602100775
2020-04-09,4131834.8492877358
2020-04-13,4192646.2456133654
2020-04-15,4238586.520674229
2020-04-16,4273517.1024455745
2020-04-17,4288026.499102332
2020-04-20,4339562.501913083
2020-04-21,4378045.735269277
2020-04-22,4397305.702105424
2020-04-23,4431377.710340971
2020-04-24,4464536.329395115
2020-04-27,4468291.933086299
2020-04-28,4484938.017180989
2020-04-29,4522494.531982152
2020-04-30,4549622.203503309
2020-05-04,4395906.981431189
2020-05-05,4432870.1725094095
2020-05-06,4469091.193267866
2020-05-07,4550433.16999964
2020-05-08,4589397.816341081
2020-05-11,4603961.603276365
2020-05-12,4652244.7590873595
2020-05-13,4680051.485345651
2020-05-14,4708357.487460875
2020-05-15,4744041.016298837
2020-05-18,4781377.051632685
2020-05-19,4826848.246070765
2020-05-20,4855438.4637602875
2020-05-21,4876499.597238192
2020-05-22,4905512.090707602
2020-05-26,4935744.882003059
2020-05-27,4952672.758783429
2020-05-28,4992575.474769295
2020-05-29,5060480.8389062015
2020-06-01,5139154.88775324
2020-06-02,5128394.294819856
2020-06-03,5147213.090895748
2020-06-04,5185047.344204928
2020-06-05,5256142.693818488
2020-06-08,5244006.206046222
2020-06-09,5215394.136459611
2020-06-10,5219913.071001907
2020-06-11,5107618.775269691
2020-06-12,5193576.946820541
2020-06-15,5148120.9240216315
2020-06-16,5146469.253672493
2020-06-17,5147786.412899174
2020-06-18,5199484.5201677885
2020-06-19,5267926.431587142
2020-06-22,5317705.449266478
2020-06-23,5389679.407168725
2020-06-24,5306436.149578399
2020-06-25,5295651.32399438
2020-06-26,5321319.7497982485
2020-06-29,5291910.608794213
2020-06-30,5279248.735836711
2020-07-01,5277870.251020855
2020-07-02,5367334.677798116
2020-07-03,5383992.342866385
2020-07-06,5512192.865116141
2020-07-07,5475059.901187456
2020-07-08,5417490.845028435
2020-07-09,5452525.693703711
2020-07-10,5417417.292118743
2020-07-13,5442881.017983478
2020-07-14,5372786.314618854
2020-07-15,5361802.965910226
2020-07-16,5426597.141584588
2020-07-17,5562341.323452347
2020-07-20,5571828.942942499
2020-07-21,5654491.6583367
2020-07-22,5635505.661272027
2020-07-23,5687796.979584624
2020-07-24,5659381.45800629
2020-07-27,5645367.599897017
2020-07-28,5772741.346134756
2020-07-29,5773224.982406574
2020-07-30,5711690.515049202
2020-07-31,5726236.170080083
2020-08-03,5669548.956600406
2020-08-04,5764471.994181201
2020-08-05,5814883.500959661
2020-08-06,5880489.967691847
2020-08-07,5908415.406017098
2020-08-10,5997093.542622438
2020-08-11,6016104.028845464
2020-08-12,6002812.290599465
2020-08-13,6020926.771043836
2020-08-14,5988313.658360623
2020-08-17,6034445.860257166
2020-08-18,6137332.172399281
2020-08-19,6208666.525979933
2020-08-20,6186400.909350063
2020-08-21,6192873.556513996
2020-08-24,6252023.195102242
2020-08-25,6375468.551296258
2020-08-26,6336709.906887152
2020-08-27,6361377.004808541
2020-08-28,6365054.437345175
2020-08-31,6212514.749304818
2020-09-01,6290674.625703499
2020-09-02,6356892.208327175
2020-09-03,6365461.093877014
2020-09-04,6268861.644350931
2020-09-07,6263387.138810393
2020-09-08,6216919.037948818
2020-09-09,6226224.026354862
2020-09-10,6316857.241365517
2020-09-11,6320472.536070106
2020-09-14,6303210.680002156
2020-09-15,6317885.197391458
2020-09-16,6359822.814459189
2020-09-17,6340266.0322964955
2020-09-18,6359854.963000539
2020-09-21,6190978.0025393125
2020-09-22,6172083.121653876
2020-09-23,6214537.4443465555
2020-09-24,6222141.9526266735
2020-09-25,6265809.054255016
2020-09-28,6279062.740727836
2020-09-29,6308253.118096418
2020-09-30,6302893.305271597
2020-10-01,6350961.172969174
2020-10-05,6439791.412642216
2020-10-06,6463551.351894384
2020-10-07,6496540.968424774
2020-10-08,6534999.516419858
2020-10-09,6549500.290359921
2020-10-12,6547599.407846006
2020-10-13,6514875.206390344
2020-10-14,6521659.164262044
2020-10-15,6427064.206087888
2020-10-16,6493946.166026958
2020-10-19,6535337.789329074
2020-10-20,6558642.891014436
2020-10-21,6559884.692151414
2020-10-22,6545139.247306705
2020-10-23,6566361.601899405
2020-10-26,6475553.719418461
2020-10-27,6532612.992582496
2020-10-28,6492690.6730972845
2020-10-29,6478776.5344837615
2020-10-30,6502181.068856987
2020-11-02,6500800.614913762
2020-11-03,6574833.670847381
2020-11-04,6605324.398105911
2020-11-05,6724986.112144358
2020-11-06,6730683.849325823
2020-11-09,6822852.450528112
2020-11-10,6872131.633505845
2020-11-11,6993398.493225143
2020-11-12,6962694.534885529
2020-11-13,7027468.797992683
2020-11-17,7158604.991965677
2020-11-18,7194198.54051909
2020-11-19,7098944.630582041
2020-11-20,7182468.980223756
2020-11-23,7226093.133612881
2020-11-24,7267331.532890457
2020-11-25,7160690.504688108
2020-11-26,7273340.096567107
2020-11-27,7280213.508381499
2020-12-01,7425571.324515039
2020-12-02,7523072.710041538
2020-12-03,7574545.080634996
2020-12-04,7690029.152029889
2020-12-07,7740878.74742455
2020-12-08,7738376.020739683
2020-12-09,7737437.689814419
2020-12-10,7700886.964908485
2020-12-11,7754357.484850308
2020-12-14,7830820.916905805
2020-12-15,7839422.067430076
2020-12-16,7892735.5901421355
2020-12-17,7861399.871893448
2020-12-18,7854866.054571999
2020-12-21,7510741.310947004
2020-12-22,7649118.06203951
2020-12-23,7737405.084859035
2020-12-24,7817738.551582206
2020-12-28,7955346.860378363
2020-12-29,7949904.638516071
2020-12-30,7985558.318655459
2020-12-31,7980163.353337164
2021-01-01,8022198.033324481
2021-01-04,8156036.376798643
2021-01-05,8140878.654959095
2021-01-06,8157396.410920203
2021-01-07,8263773.828409765
2021-01-08,8357651.74628829
2021-01-11,8373809.2949480545
2021-01-12,8415234.794311922
2021-01-13,8508318.528826293
2021-01-14,8526911.882438377
2021-01-15,8473796.006704792
2021-01-18,8307190.259583726
2021-01-19,8455025.149071554
2021-01-20,8556489.126718154
2021-01-21,8442013.821723906
2021-01-22,8306753.132372679
2021-01-25,8313304.0705149295
2021-01-27,8156670.811850961
2021-01-28,8121707.014917814
2021-01-29,7994756.507861908
2021-02-01,8068365.3419993725
2021-02-02,8308544.553170488
2021-02-03,8405984.221856903
2021-02-04,8544374.89405022
2021-02-05,8653916.679023372
2021-02-08,8807778.68159641
2021-02-09,8772876.737917237
2021-02-10,8797334.760791233
2021-02-11,8816408.401295472
2021-02-12,8848597.83341568
2021-02-15,8986859.289362466
2021-02-16,9028189.44133786
2021-02-17,9036518.838698233
2021-02-18,8992653.358379684
2021-02-19,8784599.79553027
2021-02-22,8700383.660886085
2021-02-23,8817982.360726826
2021-02-24,8950122.604249304
2021-02-25,9078925.238142667
2021-02-26,8775882.62231148
2021-03-01,8903095.750039747
2021-03-02,9034472.269946929
2021-03-03,9196415.92495176
2021-03-04,9101360.424197666
2021-03-05,8961722.240298862
2021-03-08,8986376.340213323
2021-03-09,8954400.059677556
2021-03-10,9002486.119009832
2021-03-12,8950475.207952093
2021-03-15,8978490.478062661
2021-03-16,8954276.653779017
2021-03-17,8766906.702644588
2021-03-18,8706197.339770367
2021-03-19,8727255.551923644
2021-03-22,8827679.224169035
2021-03-23,8956660.44899054
2021-03-24,8823004.177345494
2021-03-25,8863302.882483186
2021-03-26,8885698.087468892
2021-03-30,8893564.214554388
2021-03-31,8875016.07900771
2021-04-01,9101473.49248363
2021-04-05,9026796.372917043
2021-04-06,9126367.207545869
2021-04-07,9217015.337328348
2021-04-08,9365104.092019277
2021-04-09,9376485.947137527
2021-04-12,8943246.231927384
2021-04-13,9015116.583209092
2021-04-15,9060254.10575661
2021-04-16,9115565.018146943
2021-04-19,9146478.131686185
2021-04-20,9156893.086396424
2021-04-22,9240861.08297929
2021-04-23,9248812.869124275
2021-04-26,9286941.821417024
2021-04-27,9328003.456433322
2021-04-28,9357088.950180303
2021-04-29,9528014.535714354
2021-04-30,9427226.20149729
2021-05-03,9553471.723119017
2021-05-04,9494495.82091055
2021-05-05,9498564.40099494
2021-05-06,9575941.42985889
2021-05-07,9739852.801332664
2021-05-10,9860180.464257784
2021-05-11,9863411.88116587
2021-05-12,9717079.44541294
2021-05-14,9584390.976484528
2021-05-17,9687990.972259749
2021-05-18,9801588.429481197
2021-05-19,9753795.727663742
2021-05-20,9670010.909744564
2021-05-21,9761272.69332958
2021-05-24,9726328.18505322
2021-05-25,9761164.444723343
2021-05-26,9762132.35128971
2021-05-27,9779373.394132303
2021-05-28,9755631.042227054
2021-05-31,9864833.777568622
2021-06-01,9890362.54617883
2021-06-02,10034350.198600028
2021-06-03,10123085.174569905
2021-06-04,10185946.731864989
2021-06-07,10178738.130748173
2021-06-08,10170478.951431358
2021-06-09,10101646.184756778
2021-06-10,10167796.683572805
2021-06-11,10249761.07701706
2021-06-14,10199221.1969235
2021-06-15,10208518.305269461
2021-06-16,10069364.890874865
2021-06-17,9951559.953454612
2021-06-18,9946032.609636607
2021-06-21,10043323.882238818
2021-06-22,10073166.264726374
2021-06-23,10028409.614929046
2021-06-24,10055990.886055317
2021-06-25,10159958.1476541
2021-06-28,10157218.660739938
2021-06-29,10139556.082986526
2021-06-30,10116316.929524621
2021-07-01,10107159.644724803
2021-07-02,10066894.456994053
2021-07-05,10114682.172078878
2021-07-06,10114878.6982608
2021-07-07,10162873.038447795
2021-07-08,10072995.790975919
2021-07-09,10126677.406067247
2021-07-12,10129575.834233083
2021-07-13,10171467.552698964
2021-07-14,10177183.964162052
2021-07-15,10200607.953760559
2021-07-16,10224861.120563854
2021-07-19,10179047.461507034
2021-07-20,10087569.912814533
2021-07-22,10234886.474139398
2021-07-23,10222114.660667975
2021-07-26,10259509.514660044
2021-07-27,10259713.463886816
2021-07-28,10268150.721544677
2021-07-29,10367694.794335717
2021-07-30,10365554.516429234
2021-08-02,10417884.488583365
2021-08-03,10557797.315043587
2021-08-04,10547991.075771825
2021-08-05,10573937.629128378
2021-08-06,10610782.339285148
2021-08-09,10536249.640582973
2021-08-10,10481391.004192002
2021-08-11,10513070.470625635
2021-08-12,10568561.848390494
2021-08-13,10622401.648595437
2021-08-16,10701078.590189267
2021-08-17,10850349.93761843
2021-08-18,10814358.309772186
2021-08-20,10627838.104888279
2021-08-23,10612609.003795726
2021-08-24,10730854.060637562
2021-08-25,10684248.538689325
2021-08-26,10629716.218768034
2021-08-27,10730899.729962027
2021-08-30,10886143.020745212
2021-08-31,11082475.18694461
2021-09-01,11039080.086943544
2021-09-02,11138706.251411201
2021-09-03,11167589.285981052
2021-09-06,11156012.135005975
2021-09-07,11116778.378884058
2021-09-08,11117813.465330847
2021-09-09,11123500.108832244
2021-09-13,11155816.453243611
2021-09-14,11151581.356503714
2021-09-15,11300102.672514137
2021-09-16,11319659.76682
2021-09-17,11220695.92296763
2021-09-20,11016763.190097898
2021-09-21,11083957.758785132
2021-09-22,11128559.58341103
2021-09-23,11266358.22878162
2021-09-24,11139570.74487358
2021-09-27,11180580.312105488
2021-09-28,11175462.528672626
2021-09-29,11335644.456960807
2021-09-30,11311525.481845638
2021-10-01,11297223.36678761
2021-10-04,11416157.243832538
2021-10-05,11526445.114812654
2021-10-06,11348920.802976988
2021-10-07,11493534.808218148
2021-10-08,11487001.191408115
2021-10-11,11557348.964699807
2021-10-12,11600235.560075631
2021-10-13,11671389.902297728
2021-10-14,11715594.075064331
2021-10-18,11724065.292331064
2021-10-19,11609419.26323579
2021-10-20,11500608.255925352
2021-10-21,11463341.166958377
2021-10-22,11346838.190787246
2021-10-25,11327595.462797446
2021-10-26,11409741.7347977
2021-10-27,11405094.966566049
2021-10-28,11100396.36627533
2021-10-29,11037290.331640342
2021-11-01,11202297.251615928
2021-11-02,11227297.262553202
2021-11-03,11195569.67731804
2021-11-04,11256920.971527338
2021-11-08,11349516.044578202
2021-11-09,11376155.601051586
2021-11-10,11370156.9512706
2021-11-11,11317956.121531703
2021-11-12,11413436.466144929
2021-11-15,11375490.380889375
2021-11-16,11328007.83016364
2021-11-17,11340607.637026899
2021-11-18,11200755.555356976
2021-11-22,10982419.903463662
2021-11-23,11036088.99340143
2021-11-24,11110206.16798991
2021-11-25,11256818.122267986
2021-11-26,11391872.821236871
2021-11-29,11425471.347005358
2021-11-30,11423297.858000219
2021-12-01,11476063.08162619
2021-12-02,11500572.58018931
2021-12-03,11549154.656185156
2021-12-06,11548330.286424639
2021-12-07,11605581.277933665
2021-12-08,11624410.42977361
2021-12-09,11668568.607199343
2021-12-10,11663729.707489882
2021-12-13,11665725.114438526
2021-12-14,11671628.606388163
2021-12-15,11677309.35824432
2021-12-16,11696549.461358622
2021-12-17,11714005.672000214
2021-12-20,11714481.22309716
2021-12-21,11745413.792508237
2021-12-22,11774407.700705007
2021-12-23,11806958.21428577
2021-12-24,11813471.864886643
2021-12-27,11820025.48317181
2021-12-28,11832046.556144206
2021-12-29,11837253.046275614
2021-12-30,11903598.162776476
2021-12-31,11941282.123023579
2022-01-03,12059675.855521455
2022-01-04,12128830.285970403
2022-01-05,12222497.421424396
2022-01-06,12146448.287791535
2022-01-07,12167923.012577266
2022-01-10,12335283.417889949
2022-01-11,12403676.948017528
2022-01-12,12415105.259573922
2022-01-13,12509375.109549044
2022-01-14,12512476.61909818
2022-01-17,12578036.303185208
2022-01-18,12413776.5845068
2022-01-19,12341286.489051854
2022-01-20,12285215.256785976
2022-01-21,12151533.435042929
2022-01-24,12205960.244770175
2022-01-25,12253171.42616045
2022-01-27,12284785.223251335
2022-01-28,12378056.96567789
2022-01-31,12389917.451010691
2022-02-01,12497731.89398768
2022-02-02,12571247.035024239
2022-02-03,12482592.1789966
2022-02-04,12447671.770660121
2022-02-07,12505732.45410803
2022-02-08,12498362.659297535
2022-02-09,12544488.733975068
2022-02-10,12540404.54906317
2022-02-11,12452405.373716524
2022-02-14,12527610.134978766
2022-02-15,12565854.27868697
2022-02-16,12566747.130359426
2022-02-17,12582055.577658145
2022-02-18,12575359.249627793
2022-02-21,12593104.641243624
2022-02-22,12619431.993124785
2022-02-23,12667406.09396331
2022-02-24,12696173.015595084
2022-02-25,12758909.99141029
2022-02-28,12789620.026970465
2022-03-02,12978738.659759361
2022-03-03,13028801.685448878
2022-03-04,13056741.50167934
2022-03-07,13130026.818362186
2022-03-08,13179152.513171593
2022-03-09,13228777.434611378
2022-03-10,13286545.867295
2022-03-11,13307954.57553195
2022-03-14,13367234.441302331
2022-03-15,13408625.054055814
2022-03-16,13447712.783263735
2022-03-17,13484587.442839168
2022-03-21,13461648.850194188
2022-03-22,13465827.231354984
2022-03-23,13436223.38347628
2022-03-24,13516338.208304876
2022-03-25,13480511.74222469
2022-03-28,13604147.24389892
2022-03-29,13659431.234381447
2022-03-30,13637466.638820382
2022-03-31,13656929.52404758
2022-04-01,13804734.413986763
2022-04-04,13979755.173567781
2022-04-05,14035626.293883234
2022-04-06,14104988.015693152
2022-04-07,13962094.608186228
2022-04-08,14137098.390505625
2022-04-11,14166967.717874296
2022-04-12,13989654.126313124
2022-04-13,14018653.411603546
2022-04-18,14064043.198537119
2022-04-19,14156194.164804032
2022-04-20,14249442.219648235
2022-04-21,14257089.368171817
2022-04-22,14062986.496084131
2022-04-25,14119672.18981467
2022-04-26,14211463.303364772
2022-04-27,14222050.122515203
2022-04-28,14237624.663773227
2022-04-29,14237246.366382856
2022-05-02,14253600.518959654
2022-05-04,14317947.69942826
2022-05-05,14313758.603264311
2022-05-06,14367832.637574747
2022-05-09,14400824.767937062
2022-05-10,14463600.043277897
2022-05-11,14509921.92412228
2022-05-12,14497159.679160587
2022-05-13,14599042.639340349
2022-05-16,14619501.704431245
2022-05-17,14622630.44913705
2022-05-18,14685935.625809614
2022-05-19,14677333.495340984
2022-05-20,14709932.672426155
2022-05-23,14766001.551825969
2022-05-24,14783343.040305987
2022-05-25,14868204.529251888
2022-05-26,14984484.543445952
2022-05-27,15041836.490683516
2022-05-30,15161950.160143556
2022-05-31,15261806.946082486
2022-06-01,15295991.192992367
2022-06-02,15317996.149519488
2022-06-03,15374625.507695924
2022-06-06,15387961.400311226
2022-06-07,15464618.599385222
2022-06-08,15475368.058848733
2022-06-09,15561854.348152295
2022-06-10,15609678.949099526
2022-06-13,15671877.215068355
2022-06-14,15697795.295803312
2022-06-15,15703961.878333325
2022-06-16,15750090.676901972
2022-06-17,15922770.283351816
2022-06-20,16034289.936781593
2022-06-21,16065325.605179192
2022-06-22,16095857.79635032
2022-06-23,16096128.60898208
2022-06-24,16122354.909120206
2022-06-27,16177208.819132183
2022-06-28,16256275.706359442
2022-06-29,16247920.22356791
2022-06-30,16263942.498199513
2022-07-01,16366128.052855458
2022-07-04,16379240.771929111
2022-07-05,16373196.633800305
2022-07-06,16409566.340571823
2022-07-07,16419640.13437711
2022-07-08,16463432.271576788
2022-07-11,16536129.710098715
2022-07-12,16395312.459113197
2022-07-13,16484418.261618655
2022-07-14,16510478.603210391
2022-07-15,16567052.615296282
2022-07-18,16608282.09333978
2022-07-19,16738905.88621282
2022-07-20,16855760.72710293
2022-07-21,16966229.886460736
2022-07-22,17060335.962916154
2022-07-25,17033914.020041782
2022-07-26,16916176.884507425
2022-07-27,17096270.21621775
2022-07-28,17223593.499083217
2022-07-29,17430853.326896995
2022-08-01,17698986.197929427
2022-08-02,17817988.40873955
2022-08-03,17805660.922058277
2022-08-04,17818006.084928714
2022-08-05,17809083.800041795
2022-08-08,18002460.29092055
2022-08-10,18092531.20721059
2022-08-11,18132171.731101587
2022-08-12,18145141.405183572
2022-08-16,18339306.097271122
2022-08-17,18359888.779602487
2022-08-18,18451178.97728594
2022-08-19,18225699.256318364
2022-08-22,17919698.563692376
2022-08-23,18088429.2193128
2022-08-24,18157944.31582825
2022-08-25,18071412.679528274
2022-08-26,18252367.096391466
2022-08-29,18131741.191817805
2022-08-30,18577421.532317452
2022-09-01,18443117.197914448
2022-09-02,18448454.57505703
2022-09-05,18563600.774526183
2022-09-06,18645757.820576053
2022-09-07,18651468.948249504
2022-09-08,18794149.951107804
2022-09-09,18776445.729218416
2022-09-12,18863315.202481806
2022-09-13,19058485.848480485
2022-09-14,19084791.127616547
2022-09-15,19077121.4189922
2022-09-16,18841136.27367866
2022-09-19,18900521.9787129
2022-09-20,19188032.400525946
2022-09-21,19017721.391095065
2022-09-22,19017023.873623956
2022-09-23,18740537.883586753
2022-09-26,18839833.48981587
2022-09-27,18930246.25864717
2022-09-28,18978991.320286565
2022-09-29,18990957.98506479
2022-09-30,19041608.192773025
2022-10-03,19150621.249511264
2022-10-04,19221492.315285187
2022-10-06,19353189.802356496
2022-10-07,19341285.961050775
2022-10-10,19270133.395766355
2022-10-11,19288154.03346888
2022-10-12,19354892.207181033
2022-10-13,19364981.62716321
2022-10-14,19401253.479707286
2022-10-17,19428871.678080887
2022-10-18,19647383.89904411
2022-10-19,19583774.47154569
2022-10-20,19694461.00555988
2022-10-21,19678006.719087597
2022-10-24,19849753.96291625
2022-10-25,19915991.5257709
2022-10-27,20123626.33923134
2022-10-28,20204476.616242483
2022-10-31,20409196.59530454
2022-11-01,20598393.58364417
2022-11-02,20445852.031002168
2022-11-03,20467441.30918222
2022-11-04,20661377.30086619
2022-11-07,20823594.700127915
2022-11-09,20751945.576663233
2022-11-10,20612483.971044593
2022-11-11,20737370.536038082
2022-11-14,20720007.00377742
2022-11-15,20803817.378536772
2022-11-16,20719794.66023759
2022-11-17,20633048.347167756
2022-11-18,20558396.576922566
2022-11-21,20480418.446491137
2022-11-22,20563436.761498567
2022-11-23,20636224.4897736
2022-11-24,20787767.92992163
2022-11-25,20811337.64234119
2022-11-28,20763906.02884866
2022-11-29,20846205.55123622
2022-11-30,20968024.30985659
2022-12-01,21018251.50349135
2022-12-02,20919172.952794634
2022-12-05,20939709.2481624
2022-12-06,20845875.588646427
2022-12-07,20754639.253036313
2022-12-08,20759944.033237707
2022-12-09,20675208.83231056
2022-12-12,20762737.19223605
2022-12-13,20815577.433486357
2022-12-14,20899322.290874068
2022-12-15,20696434.22225042
2022-12-16,20486644.014311016
2022-12-19,20663731.055966444
2022-12-20,20630857.49147113
2022-12-21,20419420.81794997
2022-12-22,20287547.913946163
2022-12-23,20392376.353634007
2022-12-26,20502970.009241108
2022-12-27,20510319.675899025
2022-12-28,20535469.031981736
2022-12-29,20560659.797298532
2022-12-30,20544837.943596814
2023-01-02,20538235.676916532
2023-01-03,20525741.434387144
2023-01-04,20288698.151355684
2023-01-05,20361480.924307965
2023-01-06,20355693.07725467
2023-01-09,20407961.25426709
2023-01-10,20451128.901336756
2023-01-11,20551081.281410985
2023-01-12,20580787.051946174
2023-01-13,20562872.98289176
2023-01-16,20535510.252837215
2023-01-17,20699028.271435965
2023-01-18,20759444.459685452
2023-01-19,20745485.95990449
2023-01-20,20635293.09053833
2023-01-23,20702422.56335119
2023-01-24,20646200.135338567
2023-01-25,20524427.209550396
2023-01-27,20814784.48022828
2023-01-30,20902921.083536785
2023-01-31,21025957.436233584
2023-02-01,21134843.185566705
2023-02-02,21602477.74852963
2023-02-03,21660776.526384376
2023-02-06,21713444.139392264
2023-02-07,21765422.662347198
2023-02-08,21770563.373749085
2023-02-09,21764290.456118457
2023-02-10,21780650.768727493
2023-02-13,21789333.614066314
2023-02-14,21869115.98178597
2023-02-15,21860716.50908795
2023-02-16,21880984.010243475
2023-02-17,21843956.9428511
2023-02-20,21928942.7756222
2023-02-21,21976774.2783684
2023-02-22,21979843.837259956
2023-02-23,21995152.57165699
2023-02-24,22062721.87746655
2023-02-27,22159314.769553393
2023-02-28,22208331.454142325
2023-03-01,22259230.544205654
2023-03-02,22320602.83968422
2023-03-03,22384742.246257763
2023-03-06,22422677.535682525
2023-03-08,22425757.02887519
2023-03-09,22470095.96976843
2023-03-10,22488457.65123344
2023-03-13,22518599.864475545
2023-03-14,22544133.88850569
2023-03-15,22597283.460841298
2023-03-16,22839166.173565045
2023-03-17,22856654.4182904
2023-03-20,22895488.527096525
2023-03-21,22928800.65402532
2023-03-22,22946970.25458596
2023-03-23,22945568.38656617
2023-03-24,22986312.67425944
2023-03-27,22972584.531292677
2023-03-28,22999171.22434272
2023-03-29,23027877.31561787
2023-03-31,23081259.611923236
2023-04-03,23139785.05810376
2023-04-05,23271522.484739143
2023-04-06,23285146.045038525
2023-04-10,23371007.123687755
2023-04-11,23521360.981924087
2023-04-12,23555040.202606037
2023-04-13,23491850.43325794
2023-04-17,23486417.352890518
2023-04-18,23423978.82415079
2023-04-19,23354054.09218416
2023-04-20,23373186.79781914
2023-04-21,23295836.75433835
2023-04-24,23468875.712547965
2023-04-25,23538176.424909405
2023-04-26,23577059.665243827
2023-04-27,23737402.831034042
2023-04-28,23925549.992831282
2023-05-02,24046970.42073723
2023-05-03,23937528.213012226
2023-05-04,24131670.071242113
2023-05-05,24098479.36313032
2023-05-08,24190499.84267618
2023-05-09,24185630.013623573
2023-05-10,24222438.036212537
2023-05-11,24301414.981516518
2023-05-12,24228799.991839923
2023-05-15,24227795.28258087
