date,portfolio_value,cash
2014-09-10,359627.927268901,53944.18909033515
2014-09-11,357841.381648274,53676.2072472411
2014-09-12,360865.9742914895,54129.896143723425
2014-09-15,359495.1809172516,53924.27713758774
2014-09-16,355143.8810720754,53271.58216081131
2014-09-17,355110.23847927497,53266.53577189124
2014-09-18,360760.9634887125,54114.14452330687
2014-09-19,360439.9058752246,54065.98588128369
2014-09-22,359430.9210034092,53914.638150511375
2014-09-23,352743.1482234939,52911.47223352408
2014-09-24,353631.2533077338,53044.68799616007
2014-09-25,349840.9533626269,52476.143004394035
2014-09-26,353893.61907198164,53084.04286079724
2014-09-29,354856.9779266005,53228.54668899007
2014-09-30,356423.227847158,53463.4841770737
2014-10-01,355120.68561035534,53268.1028415533
2014-10-07,349573.83086605906,52436.07462990886
2014-10-08,351198.935138653,52679.84027079795
2014-10-09,351916.7066756887,52787.5060013533
2014-10-10,346067.3262953764,51910.09894430646
2014-10-13,347266.73972508067,52090.0109587621
2014-10-14,348051.96374136844,52207.794561205264
2014-10-16,352113.0062124052,52816.95093186078
2014-10-17,353566.9687916217,53035.04531874325
2014-10-20,356109.191201259,53416.37868018884
2014-10-21,358580.08225104434,53787.01233765665
2014-10-22,363086.2909371515,54462.943640572725
2014-10-27,362967.7994531209,54445.16991796814
2014-10-28,365688.2977397715,54853.24466096572
2014-10-29,368356.7917696107,55253.51876544161
2014-10-30,370087.83488826366,55513.17523323955
2014-10-31,375088.7724609449,56263.315869141734
2014-11-03,373363.57090439263,56004.535635658896
2014-11-05,373230.3224086347,55984.5483612952
2014-11-07,373219.5335195217,55982.930027928254
2014-11-10,372852.8125032363,55927.921875485445
2014-11-11,373442.2543890245,56016.338158353676
2014-11-12,372246.6956755961,55837.00435133941
2014-11-13,369902.8793653438,55485.43190480157
2014-11-14,369882.3390722632,55482.350860839484
2014-11-17,371861.2583393728,55779.18875090592
2014-11-18,373140.5055215738,55971.07582823607
2014-11-19,370784.98230609496,55617.74734591424
2014-11-20,371912.9835772828,55786.94753659242
2014-11-21,374578.2221712456,56186.73332568684
2014-11-24,375048.3069113205,56257.246036698074
2014-11-25,373218.15522401873,55982.723283602805
2014-11-26,372619.45748014486,55892.91862202173
2014-11-27,373284.400766601,55992.66011499015
2014-11-28,379481.2247081631,56922.18370622447
2014-12-01,379424.24090563547,56913.63613584532
2014-12-02,378274.737258595,56741.21058878925
2014-12-03,379631.3704610763,56944.705569161444
2014-12-04,379891.5394793663,56983.73092190495
2014-12-05,377985.8179764591,56697.87269646886
2014-12-08,374540.2593777744,56181.03890666615
2014-12-09,369157.26666187873,55373.58999928181
2014-12-10,369529.7820607486,55429.46730911229
2014-12-11,367674.1460373583,55151.121905603744
2014-12-12,367028.7337433554,55054.3100615033
2014-12-15,368118.7544495351,55217.813167430264
2014-12-16,369470.9725607343,55420.64588411015
2014-12-17,371531.7347655738,55729.76021483607
2014-12-18,374676.3527992769,56201.45291989153
2014-12-19,375383.40526058455,56307.51078908768
2014-12-22,376454.3905973352,56468.15858960027
2014-12-23,374012.158601292,56101.8237901938
2014-12-24,371100.6368764645,55665.09553146967
2014-12-26,371342.9270741474,55701.43906112211
2014-12-29,371654.7812161009,55748.21718241514
2014-12-30,372311.1445545692,55846.67168318538
2014-12-31,373545.5118058486,56031.82677087729
2015-01-02,377103.2990293647,56565.49485440471
2015-01-05,377828.1614013002,56674.22421019503
2015-01-06,368207.4286399804,55231.11429599705
2015-01-07,369519.8293469749,55427.97440204623
2015-01-08,370704.86434666,55605.729651999
2015-01-09,372709.6517330258,55906.447759953866
2015-01-12,373576.5630164625,56036.48445246937
2015-01-13,373158.7635818014,55973.814537270206
2015-01-14,374369.9526546428,56155.49289819642
2015-01-15,383414.5789395297,57512.186840929455
2015-01-16,386477.0343035644,57971.55514553466
2015-01-19,386959.4438543353,58043.91657815029
2015-01-20,389791.3335756768,58468.70003635152
2015-01-21,394381.2589571797,59157.18884357696
2015-01-22,396074.0304934262,59411.10457401392
2015-01-23,403471.4755051564,60520.721325773455
2015-01-27,406306.1328676688,60945.91993015032
2015-01-28,409046.9452045181,61357.04178067771
2015-01-29,409586.1303626906,61437.91955440359
2015-01-30,404681.32216791686,60702.19832518753
2015-02-02,404667.5021373947,60700.1253206092
2015-02-03,400416.8700209336,60062.53050314004
2015-02-04,399706.4339387351,59955.96509081026
2015-02-05,395858.0009432052,59378.700141480775
2015-02-06,391537.4960761399,58730.624411420984
2015-02-09,384196.3038555061,57629.44557832592
2015-02-10,386528.6699771181,57979.30049656771
2015-02-11,393857.85213819885,59078.67782072983
2015-02-12,397217.3770285529,59582.60655428293
2015-02-13,402301.626903525,60345.24403552874
2015-02-16,400400.0344913904,60060.00517370856
2015-02-18,403092.3184642357,60463.84776963535
2015-02-19,406691.0488047864,61003.65732071796
2015-02-20,404328.5570199115,60649.283552986715
2015-02-23,401140.24529826624,60171.036794739935
2015-02-24,404432.11223502096,60664.81683525314
2015-02-25,400229.18253689626,60034.37738053444
2015-02-26,396517.7436896254,59477.66155344381
2015-02-27,403627.4100074835,60544.11150112252
2015-03-02,411694.1867525684,61754.12801288526
2015-03-03,414705.6732359025,62205.850985385376
2015-03-04,411497.7187349848,61724.65781024772
2015-03-05,411376.5939182033,61706.48908773049
2015-03-09,403920.09889682,60588.014834523
2015-03-10,401260.5559510869,60189.08339266304
2015-03-11,399939.5459695407,59990.9318954311
2015-03-12,403283.1352415981,60492.47028623972
2015-03-13,397282.75218398345,59592.412827597516
2015-03-16,399198.4623163804,59879.769347457055
2015-03-17,399923.9150383665,59988.587255754974
2015-03-18,398905.1452159014,59835.7717823852
2015-03-19,397013.6349255834,59552.045238837505
2015-03-20,400023.6636023976,60003.549540359636
2015-03-23,403745.69310170994,60561.85396525649
2015-03-24,405936.8185181613,60890.522777724196
2015-03-25,408494.6312621837,61274.19468932755
2015-03-26,409160.2932450156,61374.04398675234
2015-03-27,411510.5925755416,61726.588886331236
2015-03-30,412860.4220107377,61929.06330161065
2015-03-31,414461.2716768649,62169.19075152973
2015-04-01,415222.2244337349,62283.33366506023
2015-04-06,419373.7263326667,62906.058949900005
2015-04-07,420982.6001138274,63147.3900170741
2015-04-08,425551.5069270036,63832.72603905054
2015-04-09,423331.0218982805,63499.65328474207
2015-04-10,424636.70569284994,63695.50585392749
2015-04-13,430455.0106595869,64568.251598938026
2015-04-16,420952.14325676055,63142.82148851408
2015-04-17,415730.06266660657,62359.50939999098
2015-04-20,416519.3626182686,62477.90439274028
2015-04-21,418148.3201214998,62722.24801822497
2015-04-22,419617.7930759152,62942.66896138727
2015-04-23,422814.9279615887,63422.239194238304
2015-04-24,425079.0612251587,63761.8591837738
2015-04-27,430135.119515182,64520.267927277295
2015-04-28,432638.18088636873,64895.727132955304
2015-04-29,432927.63464545633,64939.14519681845
2015-04-30,434128.1703439223,65119.22555158834
2015-05-04,437159.2563090656,65573.88844635984
2015-05-05,438521.3921775318,65778.20882662977
2015-05-06,438938.60211638577,65840.79031745787
2015-05-07,441647.06570936495,66247.05985640474
2015-05-08,444508.6245419334,66676.29368129002
2015-05-11,448509.0999801959,67276.36499702939
2015-05-12,449357.0795673902,67403.56193510853
2015-05-13,450109.70687200624,67516.45603080094
2015-05-14,452104.7063769342,67815.70595654013
2015-05-15,452460.03672718944,67869.00550907842
2015-05-18,453048.1041789864,67957.21562684796
2015-05-19,453420.6016228144,68013.09024342216
2015-05-20,455033.81165075296,68255.07174761294
2015-05-21,458813.1680110752,68821.97520166128
2015-05-22,459339.8465335855,68900.97698003783
2015-05-25,456101.36254999886,68415.20438249983
2015-05-26,456639.4234629125,68495.91351943687
2015-05-27,457016.0367690683,68552.40551536024
2015-05-28,459461.8646387354,68919.27969581031
2015-05-29,461333.1868549956,69199.97802824934
2015-06-01,457863.07237507286,68679.46085626092
2015-06-02,449679.3626498348,67451.90439747521
2015-06-03,451764.0593071026,67764.60889606539
2015-06-04,454338.4058027564,68150.76087041345
2015-06-05,456040.37178170856,68406.05576725629
2015-06-08,458442.90677873045,68766.43601680956
2015-06-09,460128.8488397882,69019.32732596822
2015-06-10,461925.24288949725,69288.78643342458
2015-06-11,463552.6455471864,69532.89683207795
2015-06-12,465824.8108564677,69873.72162847016
2015-06-15,466275.73337344336,69941.3600060165
2015-06-16,467004.7958087725,70050.71937131588
2015-06-17,469951.1615238392,70492.67422857588
2015-06-18,472186.75381657016,70828.01307248553
2015-06-19,475861.27383265056,71379.19107489758
2015-06-22,476734.8046346397,71510.22069519595
2015-06-23,481353.3426884513,72203.00140326768
2015-06-24,477513.1499776857,71626.97249665286
2015-06-25,479408.0221913456,71911.20332870183
2015-06-26,479414.00746080873,71912.1011191213
2015-06-29,476178.33493330935,71426.7502399964
2015-06-30,480549.8007268908,72082.47010903362
2015-07-01,485271.9102594375,72790.78653891562
2015-07-02,485516.57260131824,72827.48589019773
2015-07-03,485943.3054482251,72891.49581723376
2015-07-06,489447.49334988254,73417.12400248238
2015-07-07,489624.4776910144,73443.67165365216
2015-07-08,483847.5135068774,72577.12702603161
2015-07-09,481100.5085105797,72165.07627658696
2015-07-10,482564.0179963864,72384.60269945796
2015-07-13,487526.25026172097,73128.93753925814
2015-07-14,489179.3196977429,73376.89795466143
2015-07-15,492799.0186818851,73919.85280228277
2015-07-16,496515.35417456686,74477.30312618503
2015-07-17,496657.0356275944,74498.55534413915
2015-07-20,498270.0463906067,74740.506958591
2015-07-21,490566.5067883111,73584.97601824667
2015-07-22,497764.2438959679,74664.63658439518
2015-07-23,496133.56429269526,74420.03464390429
2015-07-24,492291.973720182,73843.7960580273
2015-07-27,483575.5648659666,72536.334729895
2015-07-28,485411.01180232805,72811.6517703492
2015-07-29,486442.4713270671,72966.37069906006
2015-07-30,487840.9534347888,73176.14301521832
2015-07-31,491322.4474004585,73698.36711006878
2015-08-03,491319.6163214347,73697.9424482152
2015-08-04,493514.82801075984,74027.22420161398
2015-08-05,495938.63598065247,74390.79539709787
2015-08-06,498688.87919211655,74803.33187881748
2015-08-07,496772.04118670814,74515.80617800621
2015-08-10,494442.5944733518,74166.38917100277
2015-08-11,488504.5974255628,73275.68961383442
2015-08-12,477819.0697135755,71672.86045703632
2015-08-13,478050.5879196093,71707.5881879414
2015-08-14,478500.75510219694,71775.11326532954
2015-08-17,476379.9541363602,71456.99312045403
2015-08-18,477367.2071296816,71605.08106945224
2015-08-19,479357.71228405455,71903.65684260818
2015-08-20,472924.1793036828,70938.62689555241
2015-08-21,474614.8380582327,71192.2257087349
2015-08-24,474237.2902317153,71135.5935347573
2015-08-25,476934.77998433,71540.21699764949
2015-08-26,476811.21450448624,71521.68217567293
2015-08-27,478984.7169557795,71847.70754336692
2015-08-28,480277.53768228967,72041.63065234345
2015-08-31,482329.8900218913,72349.48350328369
2015-09-01,483553.42434856674,72533.01365228501
2015-09-02,486241.6631090074,72936.2494663511
2015-09-03,487095.4957774122,73064.32436661182
2015-09-04,487576.04514790064,73136.40677218509
2015-09-07,489162.80031707487,73374.42004756123
2015-09-08,493646.06682655617,74046.91002398342
2015-09-09,494041.4531503377,74106.21797255064
2015-09-10,496220.9637623586,74433.14456435379
2015-09-11,498375.78158667433,74756.36723800114
2015-09-14,500492.02012492286,75073.80301873843
2015-09-15,503209.51471058896,75481.42720658834
2015-09-16,503425.4398449212,75513.81597673817
2015-09-18,506744.0227479897,76011.60341219846
2015-09-21,507687.1998554288,76153.07997831432
2015-09-22,508527.0018487527,76279.05027731291
2015-09-23,508480.7551555146,76272.11327332718
2015-09-24,511704.6648402393,76755.69972603589
2015-09-28,513761.7027162679,77064.25540744019
2015-09-29,519463.6357908764,77919.54536863146
2015-09-30,525589.3155366159,78838.39733049239
2015-10-01,527804.7612724731,79170.71419087097
2015-10-05,534382.5498847547,80157.3824827132
2015-10-06,537074.3674789044,80561.15512183566
2015-10-07,537762.7575900528,80664.41363850792
2015-10-08,533962.9327716415,80094.43991574623
2015-10-09,535477.7388344321,80321.66082516481
2015-10-12,535243.8921756957,80286.58382635436
2015-10-13,534876.8593724003,80231.52890586005
2015-10-14,532522.9420980256,79878.44131470383
2015-10-15,542747.2852946674,81412.0927942001
2015-10-16,543813.2597487888,81571.98896231831
2015-10-19,542984.4057071888,81447.6608560783
2015-10-20,541412.400467842,81211.86007017629
2015-10-21,539333.7982678622,80900.06974017933
2015-10-23,540085.9714344998,81012.89571517498
2015-10-26,538492.440716626,80773.8661074939
2015-10-27,538686.5633882078,80802.98450823117
2015-10-28,536245.1538183509,80436.77307275262
2015-10-29,533562.4585702161,80034.36878553241
2015-10-30,535319.4940609727,80297.9241091459
2015-11-02,537921.417432588,80688.2126148882
2015-11-03,537603.1132147377,80640.46698221065
2015-11-04,541176.4463523627,81176.4669528544
2015-11-05,542405.1740384555,81360.77610576832
2015-11-06,546043.8968723606,81906.58453085409
2015-11-09,547852.9531852541,82177.94297778812
2015-11-10,552000.5900352099,82800.08850528148
2015-11-13,553374.4871512825,83006.17307269237
2015-11-16,554830.4023584232,83224.56035376347
2015-11-17,555952.2123283346,83392.83184925019
2015-11-18,555325.7229347661,83298.85844021491
2015-11-19,555431.5535280677,83314.73302921014
2015-11-20,556684.4489933854,83502.66734900781
2015-11-23,556889.7796520689,83533.46694781033
2015-11-24,556969.3177554568,83545.39766331851
2015-11-26,557099.2663050551,83564.88994575826
2015-11-27,561004.2381311638,84150.63571967457
2015-11-30,564605.3865663791,84690.80798495686
2015-12-01,566946.2417889392,85041.93626834088
2015-12-02,569990.4403060757,85498.56604591136
2015-12-03,570766.7824012364,85615.01736018545
2015-12-04,571481.760733579,85722.26411003685
2015-12-07,573137.9659614604,85970.69489421905
2015-12-08,573739.7150401848,86060.95725602772
2015-12-09,574713.4682879039,86207.02024318559
2015-12-10,574440.3484988768,86166.05227483151
2015-12-11,578277.5972666998,86741.63959000497
2015-12-14,581245.1627219422,87186.77440829133
2015-12-15,582756.8707823106,87413.5306173466
2015-12-16,586616.3908594032,87992.45862891048
2015-12-17,588839.6300002168,88325.9445000325
2015-12-18,588992.5758681013,88348.88638021519
2015-12-21,590967.5017098081,88645.12525647122
2015-12-22,591907.4017336863,88786.11026005294
2015-12-23,592779.9908599737,88916.99862899605
2015-12-24,593347.3176213201,89002.09764319802
2015-12-28,597029.1286512006,89554.36929768008
2015-12-29,598230.1844687894,89734.5276703184
2015-12-30,595456.7575682087,89318.51363523131
2015-12-31,598904.7786303501,89835.71679455251
2016-01-04,592450.3595682121,88867.5539352318
2016-01-05,594883.973444989,89232.59601674834
2016-01-06,598528.653364497,89779.29800467455
2016-01-07,601572.9962754901,90235.94944132352
2016-01-08,602334.6128756031,90350.19193134047
2016-01-11,603132.1178245232,90469.81767367848
2016-01-12,604757.4330137491,90713.61495206236
2016-01-13,605652.8737533535,90847.93106300302
2016-01-14,607836.6015358875,91175.49023038312
2016-01-15,611132.8022119983,91669.92033179973
2016-01-18,615176.1522743946,92276.42284115919
2016-01-19,618875.3783000727,92831.30674501091
2016-01-20,622541.4084999954,93381.2112749993
2016-01-21,624067.9691160375,93610.19536740561
2016-01-22,633132.9036735873,94969.93555103808
2016-01-25,638510.2107281992,95776.53160922987
2016-01-27,639456.3041689793,95918.4456253469
2016-01-28,642778.9004654717,96416.83506982075
2016-01-29,648517.2570741104,97277.58856111656
2016-02-01,651223.5888666619,97683.53832999928
2016-02-02,656930.4618381903,98539.56927572854
2016-02-03,660304.6343364688,99045.69515047032
2016-02-04,661524.0432840924,99228.60649261386
2016-02-05,661798.6629070413,99269.79943605619
2016-02-08,665219.0547457265,99782.85821185897
2016-02-09,669265.4241104193,100389.8136165629
2016-02-10,674031.4792483323,101104.72188724985
2016-02-11,676634.6838704927,101495.20258057391
2016-02-12,685820.6474434296,102873.09711651443
2016-02-15,695619.6430267065,104342.94645400597
2016-02-16,699857.7882427118,104978.66823640677
2016-02-17,709900.9847362661,106485.14771043991
2016-02-18,712466.4843493386,106869.97265240079
2016-02-19,715695.8977911036,107354.38466866553
2016-02-22,718584.3207756446,107787.6481163467
2016-02-23,719253.9595883524,107888.09393825284
2016-02-24,725390.5432650401,108808.58148975602
2016-02-25,727945.2536633338,109191.78804950007
2016-02-26,730737.7451937268,109610.66177905902
2016-02-29,735660.817821904,110349.12267328559
2016-03-01,742824.3776575727,111423.65664863591
2016-03-02,749670.537771631,112450.58066574465
2016-03-03,751613.4598198934,112742.018972984
2016-03-04,752254.4972763165,112838.17459144747
2016-03-08,753106.348490603,112965.95227359045
2016-03-09,756227.3667175674,113434.10500763511
2016-03-10,755079.5183794267,113261.927756914
2016-03-11,755846.6286159849,113376.99429239774
2016-03-14,757635.8042169249,113645.37063253873
2016-03-15,756571.3868545631,113485.70802818447
2016-03-16,756314.6453898802,113447.19680848203
2016-03-17,757906.7180038755,113686.00770058132
2016-03-18,767523.5232974952,115128.52849462428
2016-03-21,776090.676484383,116413.60147265744
2016-03-22,780352.3022801694,117052.84534202541
2016-03-23,783342.7915628327,117501.4187344249
2016-03-28,769478.6494050771,115421.79741076156
2016-03-29,769110.8595510231,115366.62893265346
2016-03-30,782336.9099786411,117350.53649679617
2016-03-31,782272.9061675458,117340.93592513187
2016-04-01,778008.7741585447,116701.31612378171
2016-04-04,782355.6140034682,117353.34210052023
2016-04-05,765797.8418445293,114869.67627667938
2016-04-06,774122.3446879996,116118.35170319994
2016-04-07,769450.4428754812,115417.56643132218
2016-04-08,770881.7793568661,115632.26690352992
2016-04-11,780542.5017826289,117081.37526739434
2016-04-12,780623.8775546609,117093.58163319914
2016-04-13,795113.7894309944,119267.06841464915
2016-04-18,801756.8968894582,120263.53453341872
2016-04-20,807898.0202345008,121184.7030351751
2016-04-21,807637.2728322787,121145.5909248418
2016-04-22,807352.1234124661,121102.81851186992
2016-04-25,804768.8763307239,120715.33144960858
2016-04-26,813140.6166849027,121971.0925027354
2016-04-27,811668.9183017678,121750.33774526516
2016-04-28,802543.2744382969,120381.49116574453
2016-04-29,803784.1902704912,120567.62854057367
2016-05-02,800779.7482222891,120116.96223334337
2016-05-03,796758.1480832075,119513.72221248112
2016-05-04,788706.0012452463,118305.90018678694
2016-05-05,787820.9546576518,118173.14319864777
2016-05-06,787476.0032447836,118121.40048671754
2016-05-09,796617.5954004047,119492.6393100607
2016-05-10,792108.7695325109,118816.31542987663
2016-05-11,788949.0241154869,118342.35361732302
2016-05-12,795347.2926159793,119302.0938923969
2016-05-13,781965.3160377992,117294.79740566989
2016-05-16,784358.0243325966,117653.70364988949
2016-05-17,785705.2418558223,117855.78627837334
2016-05-18,786136.3926048956,117920.45889073434
2016-05-19,775218.1742662332,116282.72613993498
2016-05-20,768127.1151952078,115219.06727928117
2016-05-23,765204.369015069,114780.65535226035
2016-05-24,766617.8106752695,114992.67160129042
2016-05-25,779741.8515480616,116961.27773220923
2016-05-26,793231.9886865017,118984.79830297525
2016-05-27,803836.0483363202,120575.40725044803
2016-05-30,805988.9562871492,120898.34344307237
2016-05-31,804551.3990679882,120682.70986019821
2016-06-01,805180.7522711019,120777.11284066529
2016-06-02,811567.815296486,121735.1722944729
2016-06-03,810278.7048132896,121541.80572199343
2016-06-06,809642.2396100836,121446.33594151255
2016-06-07,815237.2156079996,122285.58234119993
2016-06-08,820517.2735324359,123077.59102986538
2016-06-09,820501.8735420373,123075.2810313056
2016-06-10,814409.5751014815,122161.43626522222
2016-06-13,803308.5550807549,120496.28326211323
2016-06-14,803022.509367388,120453.3764051082
2016-06-15,816197.9327409712,122429.68991114567
2016-06-16,810005.4554498954,121500.8183174843
2016-06-17,810033.9529945625,121505.09294918436
2016-06-20,818371.9390754189,122755.79086131282
2016-06-21,815380.5300980244,122307.07951470366
2016-06-22,814505.965152804,122175.8947729206
2016-06-23,820449.0911217801,123067.363668267
2016-06-24,798542.6010630331,119781.39015945495
2016-06-27,800768.425474224,120115.2638211336
2016-06-28,807583.6550391599,121137.54825587399
2016-06-29,813828.7917544288,122074.31876316431
2016-06-30,823798.0744925599,123569.71117388397
2016-07-01,826650.7760331584,123997.61640497376
2016-07-04,832434.0296838118,124865.10445257177
2016-07-05,829864.9583738578,124479.74375607866
2016-07-07,827555.2463653238,124133.28695479856
2016-07-08,825676.5859859339,123851.48789789008
2016-07-11,840472.6953191985,126070.90429787978
2016-07-12,846794.58493036,127019.18773955399
2016-07-13,844419.6081003955,126662.94121505933
2016-07-14,853053.8391471312,127958.07587206968
2016-07-15,858007.1455179383,128701.07182769074
2016-07-18,851231.0901698312,127684.66352547467
2016-07-19,855018.8235891035,128252.82353836553
2016-07-20,859928.4559912665,128989.26839868998
2016-07-21,853225.6861233345,127983.85291850017
2016-07-22,856009.2950836277,128401.39426254414
2016-07-25,865783.2916784367,129867.49375176549
2016-07-26,863333.0146971088,129499.9522045663
2016-07-27,869554.7100621606,130433.20650932408
2016-07-28,869639.0243296603,130445.85364944904
2016-07-29,867722.95797596,130158.443696394
2016-08-01,868427.7730439693,130264.16595659539
2016-08-02,864662.6182093316,129699.39273139974
2016-08-03,857929.1913195818,128689.37869793727
2016-08-04,859651.7414081494,128947.7612112224
2016-08-05,876057.2074303858,131408.58111455786
2016-08-08,881017.3423246234,132152.6013486935
2016-08-09,878285.4616541284,131742.81924811925
2016-08-10,864920.1543777693,129738.0231566654
2016-08-11,861083.353467453,129162.50302011795
2016-08-16,874229.0315199111,131134.35472798668
2016-08-17,874874.7754039487,131231.2163105923
2016-08-18,879336.5445422955,131900.48168134433
2016-08-19,882852.9471804079,132427.9420770612
2016-08-22,874535.1468144715,131180.2720221707
2016-08-23,868877.9592154671,130331.69388232006
2016-08-24,870056.0444847491,130508.40667271236
2016-08-25,864438.6634106421,129665.7995115963
2016-08-26,864345.3853244282,129651.80779866423
2016-08-29,866929.0770415738,130039.36155623606
2016-08-30,876193.2878735046,131428.99318102567
2016-08-31,877332.337670822,131599.8506506233
2016-09-01,876443.3804906281,131466.5070735942
2016-09-02,880622.9178861672,132093.43768292508
2016-09-06,897927.1170622912,134689.06755934368
2016-09-07,894817.8395730638,134222.67593595956
2016-09-08,903999.233590806,135599.8850386209
2016-09-09,891270.3506973834,133690.5526046075
2016-09-12,866492.7532298682,129973.91298448024
2016-09-14,870897.7117862585,130634.65676793877
2016-09-15,870446.8990143804,130567.03485215706
2016-09-16,870042.2344148222,130506.33516222332
2016-09-19,875897.380072618,131384.6070108927
2016-09-20,875791.0218058669,131368.65327088002
2016-09-21,874896.8557224255,131234.5283583638
2016-09-22,885543.0612066076,132831.45918099114
2016-09-23,882109.9885245466,132316.49827868197
2016-09-26,875551.7076416765,131332.7561462515
2016-09-27,874083.4917387342,131112.52376081012
2016-09-28,875307.6137881237,131296.14206821856
2016-09-29,856225.4814592534,128433.822218888
2016-09-30,862766.1891089752,129414.92836634628
2016-10-03,863390.4648776356,129508.56973164533
2016-10-04,868974.5627856002,130346.18441784002
2016-10-05,870668.8789852533,130600.33184778798
2016-10-06,865816.7175150197,129872.50762725295
2016-10-07,864758.4616831641,129713.76925247461
2016-10-10,869633.0057968962,130444.95086953443
2016-10-13,859277.9363398444,128891.69045097665
2016-10-14,861117.4790784925,129167.62186177386
2016-10-17,866762.9173852421,130014.4376077863
2016-10-18,869662.4460766211,130449.36691149315
2016-10-19,866953.0751637017,130042.96127455524
2016-10-20,871941.9221448526,130791.28832172789
2016-10-21,870276.8281880273,130541.52422820409
2016-10-24,874009.048273935,131101.35724109024
2016-10-25,868157.0294063087,130223.5544109463
2016-10-26,855589.9711425903,128338.49567138853
2016-10-27,858079.3033420129,128711.89550130193
2016-10-28,861427.3627192725,129214.10440789087
2016-11-01,865040.6551760164,129756.09827640245
2016-11-02,869532.1354935549,130429.82032403322
2016-11-03,868902.5900110605,130335.38850165906
2016-11-04,873182.7629809413,130977.4144471412
2016-11-07,874914.1198246425,131237.11797369638
2016-11-08,875357.4785591529,131303.62178387292
2016-11-09,883391.5355361998,132508.73033042997
2016-11-10,892664.0353763173,133899.6053064476
2016-11-11,897251.8141093524,134587.77211640286
2016-11-15,903856.940455653,135578.54106834796
2016-11-16,905199.8620698976,135779.97931048463
2016-11-17,906206.5062509184,135930.97593763776
2016-11-18,909668.2855162536,136450.24282743802
2016-11-21,914391.4298728984,137158.71448093475
2016-11-22,916828.327576647,137524.24913649706
2016-11-23,921540.1882812488,138231.0282421873
2016-11-24,924825.182062521,138723.77730937814
2016-11-25,927677.6532108792,139151.64798163186
2016-11-28,929464.5589014986,139419.68383522477
2016-11-29,930518.79678694,139577.81951804098
2016-11-30,934119.9709188396,140117.99563782592
2016-12-01,936939.167969811,140540.87519547166
2016-12-02,939522.4551825128,140928.3682773769
2016-12-05,938756.014609301,140813.40219139514
2016-12-06,938908.3151713384,140836.24727570076
2016-12-07,941063.0496640938,141159.45744961407
2016-12-08,941902.8760841176,141285.43141261762
2016-12-09,942926.3793115764,141438.95689673646
2016-12-12,944357.5403127482,141653.63104691223
2016-12-13,948147.1942413514,142222.07913620272
2016-12-14,950715.0773502338,142607.26160253506
2016-12-15,953253.8508415428,142988.07762623142
2016-12-16,956987.6218040691,143548.14327061037
2016-12-19,959070.6010531269,143860.590157969
2016-12-20,959035.9837812342,143855.39756718514
2016-12-21,958814.1935444028,143822.1290316604
2016-12-22,960349.8190379896,144052.47285569843
2016-12-23,962269.846529754,144340.4769794631
2016-12-26,961392.3930065244,144208.85895097867
2016-12-27,960508.0814366968,144076.21221550452
2016-12-28,961148.3411536568,144172.2511730485
2016-12-29,967437.4365526264,145115.61548289395
2016-12-30,968669.3693178892,145300.40539768338
2017-01-02,972505.57859791,145875.8367896865
2017-01-03,976269.7486936848,146440.46230405272
2017-01-04,978308.2506507748,146746.23759761621
2017-01-05,980983.406691308,147147.51100369619
2017-01-06,977913.5984559738,146687.03976839606
2017-01-09,977002.8449890112,146550.42674835166
2017-01-10,985714.3786939952,147857.15680409927
2017-01-11,1004398.37471923,150659.7562078845
2017-01-12,1007348.8840189727,151102.3326028459
2017-01-13,1001370.5566524636,150205.58349786955
2017-01-16,1007096.0246606276,151064.40369909414
2017-01-17,1002729.8159214252,150409.4723882138
2017-01-18,1009285.4326409104,151392.81489613655
2017-01-19,1014080.7518982288,152112.11278473432
2017-01-20,998809.1856526828,149821.37784790242
2017-01-23,1004945.7572983064,150741.86359474596
2017-01-24,1013837.8559448628,152075.67839172942
2017-01-25,1025712.5574097136,153856.88361145704
2017-01-27,1046650.2731640788,156997.54097461182
2017-01-30,1046751.4678834024,157012.72018251035
2017-01-31,1034533.0928584118,155179.96392876178
2017-02-01,1050622.3635885438,157593.35453828156
2017-02-02,1061248.707754821,159187.30616322314
2017-02-03,1060511.7498449008,159076.7624767351
2017-02-06,1070410.830046499,160561.62450697483
2017-02-07,1061214.103576987,159182.11553654805
2017-02-08,1070598.4774154315,160589.7716123147
2017-02-09,1071476.5879382174,160721.4881907326
2017-02-10,1072279.6670364707,160841.9500554706
2017-02-13,1069389.7513064924,160408.46269597384
2017-02-14,1063872.7401152018,159580.91101728028
2017-02-15,1056296.5177389502,158444.47766084253
2017-02-16,1067597.0672284348,160139.56008426522
2017-02-17,1072036.5726175073,160805.48589262608
2017-02-20,1085776.6910129883,162866.50365194824
2017-02-21,1091015.7868582,163652.36802873
2017-02-22,1086556.0095407187,162983.4014311078
2017-02-23,1087190.1595671277,163078.52393506916
2017-02-27,1083079.6502844351,162461.94754266526
2017-02-28,1085265.061018024,162789.7591527036
2017-03-01,1088578.7382082215,163286.8107312332
2017-03-02,1074434.6981135346,161165.2047170302
2017-03-03,1076242.372982738,161436.35594741072
2017-03-06,1083000.614405327,162450.09216079905
2017-03-07,1080847.0585626657,162127.05878439985
2017-03-08,1073549.0001522845,161032.35002284267
2017-03-09,1072418.9686332522,160862.8452949878
2017-03-10,1073681.996037397,161052.29940560955
2017-03-14,1096694.136729246,164504.1205093869
